,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,section,Section
761,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.A,Current account - Primary income - Compensation of employees - Annual,2018,2018-01-01,-2163.12,-2163.12,A,Annual,,
762,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.A,Current account - Primary income - Compensation of employees - Annual,2019,2019-01-01,-2163.29,-2163.29,A,Annual,,
763,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.A,Current account - Primary income - Compensation of employees - Annual,2020,2020-01-01,167.44902048328413,167.44902048328413,A,Annual,,
764,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.A,Current account - Primary income - Compensation of employees - Annual,2021,2021-01-01,-2351.0642563428,-2351.0642563428,A,Annual,,
765,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2007,2007-01-01,463.0,463.0,A,Annual,,
766,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2008,2008-01-01,810.7,810.7,A,Annual,,
767,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2009,2009-01-01,804.0,804.0,A,Annual,,
768,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2010,2010-01-01,886.8,886.8,A,Annual,,
769,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2011,2011-01-01,914.0,914.0,A,Annual,,
770,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2012,2012-01-01,922.2,922.2,A,Annual,,
771,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2013,2013-01-01,1007.9000000000001,1007.9000000000001,A,Annual,,
772,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2014,2014-01-01,1024.89,1024.89,A,Annual,,
773,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2015,2015-01-01,1107.879,1107.879,A,Annual,,
774,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2016,2016-01-01,1153.2069999999999,1153.2069999999999,A,Annual,,
775,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2017,2017-01-01,1090.405,1090.405,A,Annual,,
776,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2018,2018-01-01,1255.93,1255.93,A,Annual,,
777,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2019,2019-01-01,1252.61,1252.61,A,Annual,,
778,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2020,2020-01-01,1133.4490204832841,1133.4490204832841,A,Annual,,
779,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.c.A,Current account - Primary income - Compensation of employees - Credit - Annual,2021,2021-01-01,1105.928699,1105.928699,A,Annual,,
780,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2007,2007-01-01,2626.0,2626.0,A,Annual,,
781,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2008,2008-01-01,2815.0,2815.0,A,Annual,,
782,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2009,2009-01-01,2933.0,2933.0,A,Annual,,
783,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2010,2010-01-01,3336.0,3336.0,A,Annual,,
784,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2011,2011-01-01,3296.0,3296.0,A,Annual,,
785,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2012,2012-01-01,3262.0,3262.0,A,Annual,,
786,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2013,2013-01-01,3423.0,3423.0,A,Annual,,
787,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2014,2014-01-01,3471.0,3471.0,A,Annual,,
788,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2015,2015-01-01,3668.0,3668.0,A,Annual,,
789,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2016,2016-01-01,3167.0,3167.0,A,Annual,,
790,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2017,2017-01-01,2928.0,2928.0,A,Annual,,
791,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2018,2018-01-01,3419.05,3419.05,A,Annual,,
792,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2019,2019-01-01,3415.9,3415.9,A,Annual,,
793,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2020,2020-01-01,966.0,966.0,A,Annual,,
794,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.1.d.A,Current account - Primary income - Compensation of employees - Debit - Annual,2021,2021-01-01,3456.9929553428,3456.9929553428,A,Annual,,
795,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2007,2007-01-01,-16066.5875,-16066.5875,A,Annual,,
796,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2008,2008-01-01,-24192.189900000005,-24192.189900000005,A,Annual,,
797,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2009,2009-01-01,-27276.3375,-27276.3375,A,Annual,,
798,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2010,2010-01-01,-26071.988125,-26071.988125,A,Annual,,
799,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2011,2011-01-01,-23117.35375,-23117.35375,A,Annual,,
800,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2012,2012-01-01,-29979.895312499997,-29979.895312499997,A,Annual,,
801,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2013,2013-01-01,-24020.925,-24020.925,A,Annual,,
802,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2014,2014-01-01,-18835.078125,-18835.078125,A,Annual,,
803,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2015,2015-01-01,-3791.555410159999,-3791.555410159999,A,Annual,,
804,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2016,2016-01-01,4111.0332778942575,4111.0332778942575,A,Annual,,
805,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2017,2017-01-01,1259.881236484769,1259.881236484769,A,Annual,,
806,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2018,2018-01-01,-3309.970627053959,-3309.970627053959,A,Annual,,
807,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2019,2019-01-01,4239.634618804321,4239.634618804321,A,Annual,,
808,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2020,2020-01-01,1976.308584313795,1976.308584313795,A,Annual,,
809,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.A,Current account - Primary income - Investment income - Direct investment - Annual,2021,2021-01-01,6114.378990123409,6114.378990123409,A,Annual,,
810,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2007,2007-01-01,14066.4125,14066.4125,A,Annual,,
811,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2008,2008-01-01,11630.074999999999,11630.074999999999,A,Annual,,
812,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2009,2009-01-01,8695.6625,8695.6625,A,Annual,,
813,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2010,2010-01-01,11105.011875,11105.011875,A,Annual,,
814,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2011,2011-01-01,10093.646250000002,10093.646250000002,A,Annual,,
815,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2012,2012-01-01,12752.104687500001,12752.104687500001,A,Annual,,
816,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2013,2013-01-01,14475.075,14475.075,A,Annual,,
817,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2014,2014-01-01,15686.921875,15686.921875,A,Annual,,
818,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2015,2015-01-01,21927.44458984,21927.44458984,A,Annual,,
819,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2016,2016-01-01,27011.033277894257,27011.033277894257,A,Annual,,
820,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2017,2017-01-01,15124.30491483018,15124.30491483018,A,Annual,,
821,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2018,2018-01-01,10420.87337441125,10420.87337441125,A,Annual,,
822,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2019,2019-01-01,18184.3463929941,18184.3463929941,A,Annual,,
823,annual,SAMA,BPR,Balance of payments (millions riyals),1.B.2.1.c.A,Current account - Primary income - Investment income - Direct investment - Credit - Annual,2020,2020-01-01,6390.6819744195745,6390.6819744195745,A,Annual,,
