,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,Frequency code list,Area code list,Adjustment indicator code list,Balance sheet reference sector breakdown,Balance sheet item,Original maturity,Data Type,Counterpart geo area,Balance sheet counterpart sector,Currency code list,Suffix
207,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-04,1987-04-01,515543.0,515543.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
208,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-05,1987-05-01,514706.0,514706.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
209,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-06,1987-06-01,521829.0,521829.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
210,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-07,1987-07-01,528031.0,528031.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
211,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-08,1987-08-01,526713.0,526713.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
212,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-09,1987-09-01,534657.0,534657.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
213,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-10,1987-10-01,543331.0,543331.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
214,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-11,1987-11-01,542520.0,542520.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
215,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-12,1987-12-01,564034.0,564034.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
216,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-01,1988-01-01,561257.0,561257.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
217,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-02,1988-02-01,553465.0,553465.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
218,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-03,1988-03-01,555254.0,555254.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
219,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-04,1988-04-01,566917.0,566917.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
220,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-05,1988-05-01,565602.0,565602.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
221,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-06,1988-06-01,568587.0,568587.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
222,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-07,1988-07-01,578958.0,578958.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
223,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-08,1988-08-01,576915.0,576915.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
224,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-09,1988-09-01,581039.0,581039.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
225,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-10,1988-10-01,591160.0,591160.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
226,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-11,1988-11-01,589213.0,589213.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
227,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1988-12,1988-12-01,608064.0,608064.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
228,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-01,1989-01-01,601673.0,601673.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
229,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-02,1989-02-01,599630.0,599630.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
230,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-03,1989-03-01,604157.0,604157.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
231,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-04,1989-04-01,613089.0,613089.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
232,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-05,1989-05-01,610197.0,610197.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
233,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-06,1989-06-01,620326.0,620326.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
234,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-07,1989-07-01,630305.0,630305.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
235,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-08,1989-08-01,624929.0,624929.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
236,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-09,1989-09-01,634903.0,634903.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
237,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1989-10,1989-10-01,641081.0,641081.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
