,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
191,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1976,1976-01-01,99.3090833333333,99.3090833333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
192,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1977,1977-01-01,116.253333333333,116.253333333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
193,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1978,1978-01-01,133.783,133.783,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
194,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1979,1979-01-01,159.691333333333,159.691333333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
195,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1980,1980-01-01,186.627333333333,186.627333333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
196,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1981,1981-01-01,211.829,211.829,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
197,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1982,1982-01-01,220.999833333333,220.999833333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
198,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1983,1983-01-01,225.73675,225.73675,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
199,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1984,1984-01-01,234.66925,234.66925,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
200,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1985,1985-01-01,250.812666666667,250.812666666667,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
201,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1986,1986-01-01,271.510833333333,271.510833333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
202,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1987,1987-01-01,301.183,301.183,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
203,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1988,1988-01-01,328.171,328.171,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
204,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1989,1989-01-01,368.349,368.349,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
205,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1990,1990-01-01,407.231583333333,407.231583333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
206,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1991,1991-01-01,433.247666666667,433.247666666667,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
207,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1992,1992-01-01,454.632083333333,454.632083333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
208,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1993,1993-01-01,474.501333333333,474.501333333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
209,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1994,1994-01-01,493.258916666667,493.258916666667,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
210,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1995,1995-01-01,518.187,518.187,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
211,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1996,1996-01-01,546.761666666667,546.761666666667,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
212,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1997,1997-01-01,572.582416666667,572.582416666667,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
213,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1998,1998-01-01,593.229083333333,593.229083333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
214,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",1999,1999-01-01,614.942333333334,614.942333333334,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
215,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",2000,2000-01-01,661.828333333333,661.828333333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
216,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",2001,2001-01-01,698.379333333334,698.379333333334,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
217,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",2002,2002-01-01,739.895083333333,739.895083333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
218,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",2003,2003-01-01,784.077083333333,784.077083333333,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
219,annual,OECD,MEI,Main Economic Indicators Publication,CAN.MABMM301.STSA.A,"Canada – Monetary aggregates and their components > Broad money and components > M3 > M3 – Level, rate or national currency, s.a. – Annual",2004,2004-01-01,855.036916666666,855.036916666666,CAN,MABMM301,STSA,A,Canada,Monetary aggregates and their components > Broad money and components > M3 > M3,"Level, rate or national currency, s.a.",Annual
